customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_text,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location,visit_hour,visit_month_num,time_of_day,session_duration_encoded,price_segment,time_on_site_segment,pages_viewed_segment
4258,13483,2024-11-02,0,1,0,792,2,1787.0,2,0,0.0,0.0,12,199,1,0,1,4,1,0,3,2,11,5,0,Very Short,0.0,174,0,11,Night,0,Very High,Low,Medium
3745,13484,2024-01-20,0,1,3,871,7,581.84,3,10,174.55,0.0,6,1638,0,0,0,4,1,0,3,20,1,5,3,Very Long,0.0,201,0,1,Night,3,Medium,Very High,Low
1545,13485,2024-09-14,0,1,3,78,3,552.93,1,0,0.0,0.0,10,79,0,0,0,4,1,0,0,14,9,5,0,Very Short,0.0,181,0,9,Night,0,Medium,Low,Medium
7867,13486,2024-08-01,1,0,0,421,1,732.85,2,30,439.71,0.0,2,585,1,0,1,4,1,0,1,1,8,3,2,Short,0.0,22,0,8,Night,1,High,Medium,Low
1076,13487,2024-10-10,0,0,3,877,6,376.92,2,10,75.38,0.0,22,1235,0,0,0,4,1,0,1,10,10,3,0,Long,0.0,75,0,10,Night,2,Low,High,Very High
9636,13488,2024-03-22,2,1,2,498,5,1475.86,2,0,0.0,2951.72,9,796,1,1,0,5,0,24,1,22,3,4,1,Short,0.374139347,222,0,3,Night,1,Very High,Medium,Medium
1853,13489,2024-08-06,1,1,1,795,2,1889.36,4,5,377.87,0.0,11,907,0,0,0,4,1,0,1,6,8,1,2,Long,0.0,54,0,8,Night,2,Very High,High,Medium
4223,13490,2024-04-13,0,1,3,819,7,827.69,3,0,0.0,0.0,4,1299,1,0,1,4,1,0,0,13,4,5,1,Long,0.0,183,0,4,Night,2,High,High,Low
1885,13491,2024-02-12,1,1,0,716,1,381.25,4,5,76.25,0.0,20,920,1,0,1,4,1,0,0,12,2,0,3,Long,0.0,178,0,2,Night,2,Low,High,Very High
4301,13492,2024-07-28,1,0,1,371,2,889.22,1,10,88.92,0.0,8,96,1,0,1,4,1,0,2,28,7,6,2,Very Short,0.0,34,0,7,Night,0,High,Low,Medium
6497,13493,2024-01-08,1,0,5,776,3,1206.86,2,20,482.74,1930.98,19,1546,1,1,0,5,0,8,4,8,1,0,3,Very Long,0.244757496,85,0,1,Night,3,Very High,Very High,High
1787,13494,2024-02-03,0,1,1,379,4,122.95,2,15,36.88,0.0,6,324,0,0,0,4,1,0,4,3,2,5,3,Very Short,0.0,29,0,2,Night,0,Low,Low,Low
5732,13495,2024-07-12,1,1,3,408,0,457.71,4,0,0.0,0.0,23,1515,0,0,0,4,1,0,3,12,7,4,2,Very Long,0.0,65,0,7,Night,3,Medium,Very High,Very High
7946,13496,2024-11-23,1,1,4,789,5,1732.94,1,15,259.94,1473.0,8,754,1,1,0,4,0,33,5,23,11,5,0,Short,0.18670716,189,0,11,Night,1,Very High,Medium,Medium
5098,13497,2024-09-18,1,0,3,605,1,440.29,1,5,22.01,0.0,17,695,1,0,1,4,1,0,3,18,9,2,0,Short,0.0,40,0,9,Night,1,Medium,Medium,High
2011,13498,2024-01-06,0,1,5,28,4,327.84,3,0,0.0,0.0,13,344,0,0,0,4,1,0,3,6,1,5,3,Very Short,0.0,162,0,1,Night,0,Low,Low,Medium
7226,13499,2024-02-09,1,0,5,159,5,668.44,2,20,267.38,0.0,18,768,1,0,1,4,1,0,3,9,2,4,3,Short,0.0,133,0,2,Night,1,Medium,Medium,High
2678,13500,2024-06-06,0,1,5,415,3,448.87,3,0,0.0,0.0,8,1544,1,0,1,4,1,0,4,6,6,3,2,Very Long,0.0,60,0,6,Night,3,Medium,Very High,Medium
1151,13501,2024-06-05,2,1,2,227,0,996.51,1,0,0.0,0.0,14,1484,0,0,0,4,1,0,3,5,6,2,2,Very Long,0.0,128,0,6,Night,3,High,Very High,High
4930,13502,2024-01-15,0,1,3,770,7,1148.76,4,30,1378.51,0.0,3,1743,0,0,0,4,1,0,3,15,1,0,3,Very Long,0.0,92,0,1,Night,3,Very High,Very High,Low
3438,13503,2024-04-03,1,0,2,547,5,877.76,3,10,263.33,2369.95,5,319,1,1,0,4,5,29,1,3,4,2,1,Very Short,0.300398258,61,0,4,Night,0,High,Low,Low
1256,13504,2024-02-16,0,1,2,882,2,1449.66,1,20,289.93,0.0,1,1562,0,0,0,4,1,0,2,16,2,4,3,Very Long,0.0,179,0,2,Night,3,Very High,Very High,Low
7995,13505,2024-07-25,1,0,1,389,7,872.81,1,20,174.56,0.0,22,1375,1,0,1,4,1,0,4,25,7,3,2,Very Long,0.0,75,0,7,Night,3,High,Very High,Very High
6396,13506,2024-08-28,1,0,1,119,7,179.25,1,25,44.81,0.0,3,1465,1,0,1,4,1,0,4,28,8,2,2,Very Long,0.0,193,0,8,Night,3,Low,Very High,Low
9188,13507,2024-05-22,0,0,1,827,4,498.42,1,10,49.84,0.0,16,783,0,0,0,4,1,0,1,22,5,2,1,Short,0.0,61,0,5,Night,1,Medium,Medium,High
5322,13508,2024-07-27,0,0,5,568,5,1395.31,1,15,209.3,0.0,2,1163,1,0,1,4,1,0,0,27,7,5,2,Long,0.0,73,0,7,Night,2,Very High,High,Low
4944,13509,2024-03-14,2,1,2,266,0,996.31,1,30,298.89,697.42,7,756,1,1,0,1,6,45,1,14,3,3,1,Short,0.088400073,223,0,3,Night,1,High,Medium,Low
8582,13510,2024-11-06,2,1,0,347,1,573.13,1,5,28.66,0.0,2,1662,0,0,0,4,1,0,3,6,11,2,0,Very Long,0.0,44,0,11,Night,3,Medium,Very High,Low
1733,13511,2024-01-02,1,1,5,104,2,688.34,1,0,0.0,688.34,18,1356,1,1,0,5,0,16,4,2,1,1,3,Very Long,0.087249156,156,0,1,Night,3,Medium,Very High,High
4254,13512,2024-07-03,0,1,4,257,0,506.36,4,30,607.63,1417.81,23,1611,1,1,0,4,4,20,0,3,7,2,2,Very Long,0.179711662,31,0,7,Night,3,Medium,Very High,Very High
8187,13513,2024-04-27,0,0,5,649,5,703.6,4,15,422.16,0.0,12,1047,1,0,1,4,1,0,4,27,4,5,1,Long,0.0,113,0,4,Night,2,High,High,Medium
3632,13514,2024-06-13,1,0,2,562,4,251.47,1,5,12.57,0.0,1,755,1,0,1,4,1,0,0,13,6,3,2,Short,0.0,183,0,6,Night,1,Low,Medium,Low
8965,13515,2024-07-07,1,0,5,164,7,982.86,4,15,589.72,0.0,8,1359,0,0,0,4,1,0,3,7,7,6,2,Very Long,0.0,100,0,7,Night,3,High,Very High,Medium
3556,13516,2024-08-23,0,0,0,721,3,346.92,3,5,52.04,0.0,18,1576,0,0,0,4,1,0,2,23,8,4,2,Very Long,0.0,33,0,8,Night,3,Low,Very High,High
4722,13517,2024-12-05,0,0,4,239,3,481.56,4,0,0.0,0.0,2,1657,0,0,0,4,1,0,5,5,12,3,3,Very Long,0.0,87,0,12,Night,3,Medium,Very High,Low
9075,13518,2024-07-23,2,0,3,386,2,1995.92,3,0,0.0,5987.76,12,988,1,1,0,4,4,14,3,23,7,1,2,Long,0.758966507,160,0,7,Night,2,Very High,High,Medium
3189,13519,2024-03-24,1,0,5,655,3,1009.32,2,0,0.0,0.0,1,1134,0,0,0,4,1,0,1,24,3,6,1,Long,0.0,122,0,3,Night,2,High,High,Low
9712,13520,2024-07-10,1,0,1,21,1,630.0,1,15,94.5,535.5,2,915,1,1,0,5,0,37,3,10,7,2,2,Long,0.067876228,106,0,7,Night,2,Medium,High,Low
1395,13521,2024-07-05,2,0,4,180,4,50.46,3,10,15.14,0.0,19,1741,1,0,1,4,1,0,0,5,7,4,2,Very Long,0.0,194,0,7,Night,3,Low,Very High,High
3391,13522,2024-11-11,1,0,3,300,0,981.93,4,30,1178.32,2749.4,16,1277,1,1,0,4,10,13,4,11,11,0,0,Long,0.348494681,60,0,11,Night,2,High,High,High
6319,13523,2024-07-25,0,1,3,464,0,927.47,3,0,0.0,0.0,1,110,0,0,0,4,1,0,0,25,7,3,2,Very Short,0.0,38,0,7,Night,0,High,Low,Low
6346,13524,2024-11-12,2,0,3,731,1,284.73,1,0,0.0,0.0,1,678,0,0,0,4,1,0,4,12,11,1,0,Short,0.0,8,0,11,Night,1,Low,Medium,Low
9187,13525,2024-08-24,2,0,0,351,1,213.31,4,0,0.0,0.0,15,1430,1,0,1,4,1,0,3,24,8,5,2,Very Long,0.0,200,0,8,Night,3,Low,Very High,High
9637,13526,2024-07-27,0,1,2,175,1,197.96,2,10,39.59,0.0,9,1582,0,0,0,4,1,0,5,27,7,5,2,Very Long,0.0,16,0,7,Night,3,Low,Very High,Medium
7100,13527,2024-04-29,0,1,0,561,4,425.77,4,15,255.46,0.0,16,672,0,0,0,4,1,0,1,29,4,0,1,Short,0.0,11,0,4,Night,1,Medium,Medium,High
6936,13528,2024-04-03,0,0,1,120,2,1657.03,3,30,1491.33,0.0,3,1640,1,0,1,4,1,0,0,3,4,2,1,Very Long,0.0,199,0,4,Night,3,Very High,Very High,Low
3854,13529,2024-02-06,0,1,5,805,0,343.29,2,5,34.33,652.25,4,1363,1,1,0,4,0,3,2,6,2,1,3,Very Long,0.08267464,206,0,2,Night,3,Low,Very High,Low
8250,13530,2024-07-19,0,0,0,39,0,619.58,3,0,0.0,0.0,16,150,1,0,1,4,1,0,0,19,7,4,2,Very Short,0.0,40,0,7,Night,0,Medium,Low,High
6785,13531,2024-12-02,0,1,3,105,1,494.3,1,0,0.0,0.0,13,1536,1,0,1,4,1,0,1,2,12,0,3,Very Long,0.0,153,0,12,Night,3,Medium,Very High,Medium
1216,13532,2024-01-05,1,0,0,351,1,324.59,3,15,146.07,0.0,12,723,1,0,1,4,1,0,0,5,1,4,3,Short,0.0,55,0,1,Night,1,Low,Medium,Medium
8487,13533,2024-12-13,0,1,3,697,5,676.6,2,0,0.0,1353.2,5,31,1,1,0,5,0,23,3,13,12,4,3,Very Short,0.171522151,156,0,12,Night,0,Medium,Low,Low
4236,13534,2024-11-09,1,1,2,240,1,773.92,2,0,0.0,0.0,10,105,0,0,0,4,1,0,5,9,11,5,0,Very Short,0.0,76,0,11,Night,0,High,Low,Medium
5281,13535,2024-06-08,1,0,1,860,6,319.0,2,0,0.0,0.0,13,1131,1,0,1,4,1,0,2,8,6,5,2,Long,0.0,147,0,6,Night,2,Low,High,Medium
5374,13536,2024-04-24,0,1,4,827,5,465.23,3,5,69.78,0.0,2,979,0,0,0,4,1,0,1,24,4,2,1,Long,0.0,14,0,4,Night,2,Medium,High,Low
8376,13537,2024-07-30,1,0,5,156,6,844.22,1,10,84.42,0.0,8,793,1,0,1,4,1,0,2,30,7,1,2,Short,0.0,72,0,7,Night,1,High,Medium,Medium
3411,13538,2024-11-08,1,0,0,540,7,395.3,4,15,237.18,0.0,15,175,0,0,0,4,1,0,2,8,11,4,0,Very Short,0.0,131,0,11,Night,0,Medium,Low,High
4526,13539,2024-01-11,1,1,1,295,3,1393.45,2,20,557.38,0.0,1,1386,1,0,1,4,1,0,5,11,1,3,3,Very Long,0.0,20,0,1,Night,3,Very High,Very High,Low
1352,13540,2024-06-13,1,0,5,528,6,1353.91,1,0,0.0,0.0,11,326,1,0,1,4,1,0,0,13,6,3,2,Very Short,0.0,186,0,6,Night,0,Very High,Low,Medium
4136,13541,2024-01-18,1,0,0,638,7,265.45,2,5,26.54,504.35,15,1243,1,1,0,3,1,30,1,18,1,3,3,Long,0.063927872,41,0,1,Night,2,Low,High,High
1795,13542,2024-08-23,1,0,0,84,7,660.26,3,0,0.0,0.0,24,102,1,0,1,4,1,0,0,23,8,4,2,Very Short,0.0,146,0,8,Night,0,Medium,Low,Very High
6246,13543,2024-01-28,1,1,4,623,1,480.02,1,0,0.0,480.02,11,837,1,1,0,4,4,15,5,28,1,6,3,Short,0.060843972,192,0,1,Night,1,Medium,Medium,Medium
9037,13544,2024-04-25,0,1,1,501,5,1100.11,3,0,0.0,0.0,5,1024,0,0,0,4,1,0,5,25,4,3,1,Long,0.0,146,0,4,Night,2,Very High,High,Low
5181,13545,2024-09-26,1,1,3,800,1,399.43,4,0,0.0,0.0,16,1529,0,0,0,4,1,0,5,26,9,3,0,Very Long,0.0,97,0,9,Night,3,Medium,Very High,High
9208,13546,2024-10-01,1,1,0,88,7,474.05,3,0,0.0,1422.15,16,38,1,1,0,5,5,47,5,1,10,1,0,Very Short,0.18026177,80,0,10,Night,0,Medium,Low,High
9793,13547,2024-03-23,2,1,1,793,4,282.9,4,0,0.0,0.0,3,539,1,0,1,4,1,0,3,23,3,5,1,Short,0.0,8,0,3,Night,1,Low,Medium,Low
1484,13548,2024-07-06,1,0,3,166,0,298.67,2,10,59.73,537.61,9,589,1,1,0,1,2,41,1,6,7,5,2,Short,0.068143677,77,0,7,Night,1,Low,Medium,Medium
5646,13549,2024-03-08,0,1,3,888,3,660.53,1,10,66.05,0.0,17,587,0,0,0,4,1,0,1,8,3,4,1,Short,0.0,81,0,3,Night,1,Medium,Medium,High
5753,13550,2024-08-03,1,1,0,329,2,1558.38,3,0,0.0,0.0,2,1176,0,0,0,4,1,0,1,3,8,5,2,Long,0.0,154,0,8,Night,2,Very High,High,Low
4466,13551,2024-01-04,1,0,2,336,1,392.0,3,30,352.8,0.0,23,1400,1,0,1,4,1,0,3,4,1,3,3,Very Long,0.0,6,0,1,Night,3,Low,Very High,Very High
8473,13552,2024-10-24,1,0,2,858,0,508.73,3,0,0.0,0.0,7,1072,1,0,1,4,1,0,2,24,10,3,0,Long,0.0,104,0,10,Night,2,Medium,High,Low
4554,13553,2024-01-09,1,0,5,855,1,417.08,4,20,333.66,0.0,20,1186,1,0,1,4,1,0,0,9,1,1,3,Long,0.0,77,0,1,Night,2,Medium,High,Very High
1496,13554,2024-08-10,2,0,5,837,7,289.48,2,0,0.0,0.0,4,54,0,0,0,4,1,0,2,10,8,5,2,Very Short,0.0,164,0,8,Night,0,Low,Low,Low
5930,13555,2024-05-27,0,1,0,41,0,229.87,1,15,34.48,0.0,21,771,1,0,1,4,1,0,1,27,5,0,1,Short,0.0,139,0,5,Night,1,Low,Medium,Very High
2816,13556,2024-03-22,2,1,4,226,0,591.12,4,0,0.0,0.0,2,1050,0,0,0,4,1,0,1,22,3,4,1,Long,0.0,222,0,3,Night,2,Medium,High,Low
4193,13557,2024-07-16,1,0,0,401,3,1468.19,3,15,660.69,0.0,6,1661,0,0,0,4,1,0,5,16,7,1,2,Very Long,0.0,5,0,7,Night,3,Very High,Very High,Low
5516,13558,2024-02-21,0,0,1,344,6,528.27,2,10,105.65,950.89,18,695,1,1,0,5,5,41,4,21,2,2,3,Short,0.120528154,6,0,2,Night,1,Medium,Medium,High
7505,13559,2024-07-30,0,1,2,281,3,516.22,3,15,232.3,0.0,6,88,1,0,1,4,1,0,2,30,7,1,2,Very Short,0.0,93,0,7,Night,0,Medium,Low,Low
3503,13560,2024-08-23,2,0,4,866,4,484.46,3,25,363.34,0.0,9,335,0,0,0,4,1,0,0,23,8,4,2,Very Short,0.0,29,0,8,Night,0,Medium,Low,Medium
4425,13561,2024-06-16,1,0,3,39,2,569.48,2,25,284.74,0.0,8,609,1,0,1,4,1,0,1,16,6,6,2,Short,0.0,214,0,6,Night,1,Medium,Medium,Medium
1611,13562,2024-05-12,0,1,5,552,3,936.3,2,15,280.89,0.0,18,367,1,0,1,4,1,0,3,12,5,6,1,Very Short,0.0,76,0,5,Night,0,High,Low,High
4456,13563,2024-06-16,1,1,2,743,7,782.06,1,0,0.0,0.0,1,995,1,0,1,4,1,0,0,16,6,6,2,Long,0.0,211,0,6,Night,2,High,High,Low
6221,13564,2024-12-15,0,1,3,139,4,115.59,4,15,69.35,393.01,13,1318,1,1,0,5,5,19,0,15,12,6,3,Long,0.049815194,15,0,12,Night,2,Low,High,Medium
6552,13565,2024-10-01,1,0,4,228,2,1658.61,3,5,248.79,0.0,18,659,0,0,0,4,1,0,5,1,10,1,0,Short,0.0,132,0,10,Night,1,Very High,Medium,High
3638,13566,2024-01-03,0,1,4,836,3,469.63,3,5,70.44,0.0,1,1506,1,0,1,4,1,0,1,3,1,2,3,Very Long,0.0,148,0,1,Night,3,Medium,Very High,Low
1547,13567,2024-04-15,0,1,0,654,0,949.32,4,30,1139.18,0.0,21,1107,0,0,0,4,1,0,2,15,4,0,1,Long,0.0,177,0,4,Night,2,High,High,Very High
6195,13568,2024-01-10,0,1,1,782,4,89.67,3,10,26.9,0.0,3,856,1,0,1,4,1,0,1,10,1,2,3,Short,0.0,142,0,1,Night,1,Low,Medium,Low
6897,13569,2024-03-27,1,0,4,97,2,1890.86,2,15,567.26,0.0,9,1617,1,0,1,4,1,0,1,27,3,2,1,Very Long,0.0,100,0,3,Night,3,Very High,Very High,Medium
1766,13570,2024-10-11,0,0,5,215,1,511.2,4,0,0.0,0.0,16,1290,0,0,0,4,1,0,5,11,10,4,0,Long,0.0,66,0,10,Night,2,Medium,High,High
5544,13571,2024-11-07,1,1,3,842,0,345.3,2,15,103.59,0.0,19,1535,1,0,1,4,1,0,4,7,11,3,0,Very Long,0.0,162,0,11,Night,3,Low,Very High,High
1855,13572,2024-06-15,1,0,3,82,6,1862.25,2,0,0.0,0.0,7,863,0,0,0,4,1,0,4,15,6,5,2,Short,0.0,46,0,6,Night,1,Very High,Medium,Low
5076,13573,2024-09-08,1,0,1,768,3,1449.68,2,25,724.84,0.0,1,349,1,0,1,4,1,0,4,8,9,6,0,Very Short,0.0,41,0,9,Night,0,Very High,Low,Low
6766,13574,2024-05-15,2,1,4,672,2,1774.93,1,0,0.0,0.0,14,596,1,0,1,4,1,0,2,15,5,2,1,Short,0.0,81,0,5,Night,1,Very High,Medium,High
7472,13575,2024-06-23,1,1,4,815,6,1879.69,1,0,0.0,0.0,5,729,0,0,0,4,1,0,1,23,6,6,2,Short,0.0,66,0,6,Night,1,Very High,Medium,Low
7423,13576,2024-10-29,0,1,5,177,4,308.84,1,5,15.44,0.0,18,1668,1,0,1,4,1,0,2,29,10,1,0,Very Long,0.0,96,0,10,Night,3,Low,Very High,High
7823,13577,2024-04-10,0,0,5,630,7,174.08,4,30,208.9,487.42,14,731,1,1,0,5,4,45,1,10,4,2,1,Short,0.061781944,94,0,4,Night,1,Low,Medium,High
3170,13578,2024-04-26,1,0,1,830,4,293.78,1,10,29.38,0.0,9,1118,1,0,1,4,1,0,4,26,4,4,1,Long,0.0,36,0,4,Night,2,Low,High,Medium
8615,13579,2024-02-19,1,0,3,172,4,401.55,1,15,60.23,341.32,5,1069,1,1,0,4,3,4,1,19,2,0,3,Long,0.043263332,22,0,2,Night,2,Medium,High,Low
4146,13580,2024-03-20,2,0,0,822,6,303.58,1,0,0.0,0.0,1,386,1,0,1,4,1,0,0,20,3,2,1,Very Short,0.0,84,0,3,Night,0,Low,Low,Low
4372,13581,2024-01-14,0,0,5,442,6,1657.44,1,10,165.74,0.0,15,561,1,0,1,4,1,0,0,14,1,6,3,Short,0.0,118,0,1,Night,1,Very High,Medium,High
8087,13582,2024-10-24,0,0,1,87,3,863.37,4,0,0.0,0.0,18,1591,0,0,0,4,1,0,4,24,10,3,0,Very Long,0.0,174,0,10,Night,3,High,Very High,High
3943,13583,2024-11-07,1,0,4,319,4,469.94,2,0,0.0,0.0,15,1666,1,0,1,4,1,0,3,7,11,3,0,Very Long,0.0,12,0,11,Night,3,Medium,Very High,High
1673,13584,2024-06-02,1,0,2,559,0,276.21,4,0,0.0,1104.84,22,304,1,1,0,2,7,32,3,2,6,6,2,Very Short,0.140041778,62,0,6,Night,0,Low,Low,Very High
7428,13585,2024-08-04,1,1,0,139,4,246.35,4,0,0.0,985.4,1,1047,1,1,0,5,3,25,4,4,8,6,2,Long,0.1249024,207,0,8,Night,2,Low,High,Low
6958,13586,2024-03-31,1,1,5,35,4,167.81,4,0,0.0,0.0,10,549,1,0,1,4,1,0,1,31,3,6,1,Short,0.0,51,0,3,Night,1,Low,Medium,Medium
6235,13587,2024-01-17,1,1,5,305,5,799.34,3,0,0.0,0.0,20,1000,1,0,1,4,1,0,3,17,1,2,3,Long,0.0,69,0,1,Night,2,High,High,Very High
2289,13588,2024-07-07,1,1,1,662,7,704.1,1,0,0.0,0.0,19,1296,1,0,1,4,1,0,3,7,7,6,2,Long,0.0,46,0,7,Night,2,High,High,High
6685,13589,2024-02-27,1,1,3,825,1,409.68,3,10,122.9,1106.14,21,1704,1,1,0,4,0,8,2,27,2,1,3,Very Long,0.140206557,134,0,2,Night,3,Medium,Very High,Very High
2785,13590,2024-11-05,2,1,1,857,2,1031.38,1,10,103.14,0.0,14,71,1,0,1,4,1,0,4,5,11,1,0,Very Short,0.0,175,0,11,Night,0,High,Low,High
5999,13591,2024-04-12,0,1,1,685,1,421.52,3,0,0.0,1264.56,24,687,1,1,0,5,4,7,3,12,4,4,1,Short,0.160286766,41,0,4,Night,1,Medium,Medium,Very High
5570,13592,2024-09-26,0,0,2,204,1,294.2,2,0,0.0,0.0,16,358,1,0,1,4,1,0,4,26,9,3,0,Very Short,0.0,26,0,9,Night,0,Low,Low,High
7953,13593,2024-04-06,2,1,0,477,5,1334.19,2,10,266.84,0.0,15,680,0,0,0,4,1,0,0,6,4,5,1,Short,0.0,76,0,4,Night,1,Very High,Medium,High
9788,13594,2024-02-16,1,0,1,797,1,343.6,4,20,274.88,0.0,19,801,0,0,0,4,1,0,3,16,2,4,3,Short,0.0,37,0,2,Night,1,Low,Medium,High
2710,13595,2024-07-19,0,1,5,299,6,879.78,3,20,527.87,0.0,2,1138,1,0,1,4,1,0,4,19,7,4,2,Long,0.0,146,0,7,Night,2,High,High,Low
2032,13596,2024-03-07,1,0,0,210,6,702.29,4,15,421.37,0.0,5,1261,1,0,1,4,1,0,4,7,3,3,1,Long,0.0,93,0,3,Night,2,High,High,Low
6000,13597,2024-05-25,1,0,2,474,1,754.41,2,15,226.32,0.0,4,1368,1,0,1,4,1,0,5,25,5,5,1,Very Long,0.0,27,0,5,Night,3,High,Very High,Low
9566,13598,2024-04-17,0,1,5,711,6,1128.5,2,0,0.0,0.0,17,836,1,0,1,4,1,0,0,17,4,2,1,Short,0.0,90,0,4,Night,1,Very High,Medium,High
2422,13599,2024-11-18,1,0,1,891,4,261.53,4,20,209.22,836.9,19,1772,1,1,0,5,0,26,5,18,11,0,0,Very Long,0.106079581,100,0,11,Night,3,Low,Very High,High
5386,13600,2024-07-02,0,1,5,446,4,489.46,1,20,97.89,0.0,2,41,0,0,0,4,1,0,4,2,7,1,2,Very Short,0.0,37,0,7,Night,0,Medium,Low,Low
4664,13601,2024-09-19,0,1,0,174,0,235.45,2,10,47.09,0.0,20,199,0,0,0,4,1,0,0,19,9,3,0,Very Short,0.0,115,0,9,Night,0,Low,Low,Very High
3862,13602,2024-08-02,0,1,1,736,7,894.6,1,0,0.0,0.0,2,1792,0,0,0,4,1,0,0,2,8,4,2,Very Long,0.0,9,0,8,Night,3,High,Very High,Low
6975,13603,2024-11-28,1,0,4,199,5,252.49,4,15,151.49,0.0,9,239,0,0,0,4,1,0,0,28,11,3,0,Very Short,0.0,178,0,11,Night,0,Low,Low,Medium
3659,13604,2024-06-09,1,1,0,744,3,1319.93,1,15,197.99,0.0,13,1485,1,0,1,4,1,0,4,9,6,6,2,Very Long,0.0,83,0,6,Night,3,Very High,Very High,Medium
5437,13605,2024-11-10,1,0,0,734,7,1148.57,4,25,1148.57,0.0,10,54,1,0,1,4,1,0,0,10,11,6,0,Very Short,0.0,145,0,11,Night,0,Very High,Low,Medium
8607,13606,2024-11-23,1,0,0,647,6,1438.41,4,15,863.05,0.0,24,994,0,0,0,4,1,0,5,23,11,5,0,Long,0.0,184,0,11,Night,2,Very High,High,Very High
4415,13607,2024-12-02,0,1,4,466,6,946.81,4,0,0.0,0.0,8,1736,0,0,0,4,1,0,3,2,12,0,3,Very Long,0.0,13,0,12,Night,3,High,Very High,Medium
1189,13608,2024-09-10,0,0,4,386,7,471.25,2,15,141.38,0.0,12,1657,1,0,1,4,1,0,1,10,9,1,0,Very Long,0.0,18,0,9,Night,3,Medium,Very High,Medium
8963,13609,2024-12-23,1,1,3,562,5,689.98,3,10,206.99,1862.95,13,1166,1,1,0,3,1,39,2,23,12,0,3,Long,0.23613449,165,0,12,Night,2,Medium,High,Medium
3470,13610,2024-09-28,1,1,3,665,5,672.65,3,20,403.59,0.0,4,338,0,0,0,4,1,0,1,28,9,5,0,Very Short,0.0,138,0,9,Night,0,Medium,Low,Low
7954,13611,2024-04-23,1,1,4,397,4,465.55,3,0,0.0,1396.65,17,1117,1,1,0,5,4,2,4,23,4,1,1,Long,0.177029569,49,0,4,Night,2,Medium,High,High
7864,13612,2024-02-27,1,1,2,311,7,437.88,1,0,0.0,0.0,7,56,1,0,1,4,1,0,5,27,2,1,3,Very Short,0.0,83,0,2,Night,0,Medium,Low,Low
5736,13613,2024-03-17,0,0,0,25,1,144.13,3,0,0.0,0.0,3,618,1,0,1,4,1,0,2,17,3,6,1,Short,0.0,106,0,3,Night,1,Low,Medium,Low
1790,13614,2024-07-28,2,1,4,504,1,366.5,1,10,36.65,0.0,4,1282,1,0,1,4,1,0,5,28,7,6,2,Long,0.0,221,0,7,Night,2,Low,High,Low
9549,13615,2024-03-01,1,1,4,149,2,784.97,3,25,588.73,0.0,4,1154,0,0,0,4,1,0,5,1,3,4,1,Long,0.0,170,0,3,Night,2,High,High,Low
7127,13616,2024-03-27,2,0,1,692,2,989.43,4,0,0.0,3957.72,24,122,1,1,0,4,5,32,0,27,3,2,1,Very Short,0.501652859,35,0,3,Night,0,High,Low,Very High
4818,13617,2024-08-17,0,0,5,572,7,1081.88,2,0,0.0,0.0,8,1673,0,0,0,4,1,0,3,17,8,5,2,Very Long,0.0,98,0,8,Night,3,High,Very High,Medium
8684,13618,2024-05-01,0,0,4,69,5,579.72,1,15,86.96,0.0,9,532,0,0,0,4,1,0,3,1,5,2,1,Short,0.0,199,0,5,Night,1,Medium,Medium,Medium
8091,13619,2024-09-05,1,0,0,366,6,931.54,4,30,1117.85,0.0,13,860,1,0,1,4,1,0,4,5,9,3,0,Short,0.0,141,0,9,Night,1,High,Medium,Medium
7841,13620,2024-12-30,1,1,4,367,4,204.33,1,5,10.22,0.0,22,949,0,0,0,4,1,0,4,30,12,0,3,Long,0.0,167,0,12,Night,2,Low,High,Very High
2511,13621,2024-02-02,1,1,4,55,2,843.33,3,10,253.0,0.0,1,1702,1,0,1,4,1,0,4,2,2,4,3,Very Long,0.0,12,0,2,Night,3,High,Very High,Low
6694,13622,2024-08-22,0,0,5,745,5,412.98,3,20,247.79,0.0,17,252,0,0,0,4,1,0,2,22,8,3,2,Very Short,0.0,14,0,8,Night,0,Medium,Low,High
3571,13623,2024-10-26,1,0,2,800,3,513.05,1,0,0.0,0.0,3,261,0,0,0,4,1,0,0,26,10,5,0,Very Short,0.0,62,0,10,Night,0,Medium,Low,Low
1706,13624,2024-02-21,0,0,2,88,0,409.13,1,0,0.0,0.0,15,529,0,0,0,4,1,0,0,21,2,2,3,Short,0.0,170,0,2,Night,1,Medium,Medium,High
4042,13625,2024-10-12,1,1,2,608,4,170.79,3,30,153.71,0.0,12,981,0,0,0,4,1,0,1,12,10,5,0,Long,0.0,138,0,10,Night,2,Low,High,Medium
1936,13626,2024-07-04,0,0,0,180,3,1438.38,4,0,0.0,0.0,17,584,0,0,0,4,1,0,5,4,7,3,2,Short,0.0,11,0,7,Night,1,Very High,Medium,High
1952,13627,2024-08-17,2,0,0,790,2,1133.66,4,25,1133.66,0.0,19,261,0,0,0,4,1,0,3,17,8,5,2,Very Short,0.0,112,0,8,Night,0,Very High,Low,High
